Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
20/03/2026,"3,820.87","3,812.72","3,824.41","3,812.59",,0.29%
19/03/2026,"3,809.90","3,824.66","3,828.29","3,809.04",,-0.47%
18/03/2026,"3,828.08","3,820.76","3,829.38","3,817.13",,0.24%
17/03/2026,"3,818.87","3,811.48","3,821.77","3,810.17",,0.17%
16/03/2026,"3,812.27","3,812.17","3,814.88","3,802.04",,-0.01%
13/03/2026,"3,812.60","3,818.60","3,822.31","3,808.46",,-0.33%
12/03/2026,"3,825.19","3,817.76","3,826.50","3,810.05",,0.06%
11/03/2026,"3,823.04","3,823.51","3,828.98","3,815.44",,0.22%
10/03/2026,"3,814.78","3,812.48","3,821.49","3,803.85",,0.28%
09/03/2026,"3,804.31","3,809.28","3,809.28","3,787.88",,0.00%
06/03/2026,"3,804.28","3,792.87","3,809.08","3,791.65",,0.01%
05/03/2026,"3,803.99","3,799.58","3,812.11","3,796.27",,0.07%
04/03/2026,"3,801.46","3,783.37","3,802.26","3,781.73",,0.12%
03/03/2026,"3,797.02","3,803.44","3,811.65","3,791.78",,-0.12%
02/03/2026,"3,801.65","3,797.13","3,814.96","3,791.33",,0.11%
27/02/2026,"3,797.65","3,809.17","3,809.17","3,789.69",,-0.36%
26/02/2026,"3,811.44","3,808.79","3,824.68","3,805.13",,0.31%
25/02/2026,"3,799.73","3,807.44","3,813.52","3,797.49",,-0.14%
24/02/2026,"3,805.23","3,786.22","3,810.79","3,784.49",,0.65%
23/02/2026,"3,780.76","3,759.05","3,781.78","3,755.95",,0.58%
20/02/2026,"3,759.06","3,759.06","3,759.06","3,759.06",,0.00%
19/02/2026,"3,759.06","3,759.06","3,759.06","3,759.06",,0.00%
18/02/2026,"3,759.06","3,759.06","3,759.06","3,759.06",,0.00%
17/02/2026,"3,759.06","3,759.06","3,759.06","3,759.06",,0.00%
16/02/2026,"3,759.06","3,759.06","3,759.06","3,759.06",,0.00%
13/02/2026,"3,759.06","3,760.39","3,766.28","3,751.45",,-0.07%
12/02/2026,"3,761.72","3,750.41","3,770.86","3,750.41",,0.02%
11/02/2026,"3,760.90","3,745.04","3,766.22","3,741.17",,0.41%
10/02/2026,"3,745.48","3,741.33","3,752.60","3,739.03",,0.07%
09/02/2026,"3,742.84","3,740.99","3,749.69","3,737.02",,0.08%
06/02/2026,"3,739.76","3,743.00","3,745.83","3,734.99",,-0.03%
05/02/2026,"3,740.91","3,742.14","3,745.91","3,731.99",,-0.05%
04/02/2026,"3,742.86","3,747.27","3,753.13","3,739.13",,-0.13%
03/02/2026,"3,747.64","3,746.42","3,752.23","3,744.18",,0.05%
02/02/2026,"3,745.77","3,729.06","3,750.50","3,724.83",,0.38%
30/01/2026,"3,731.44","3,743.68","3,746.48","3,724.29",,-0.28%
29/01/2026,"3,741.87","3,752.23","3,756.95","3,739.67",,-0.28%
28/01/2026,"3,752.30","3,753.20","3,762.84","3,749.13",,-0.15%
27/01/2026,"3,757.80","3,763.04","3,763.04","3,755.00",,-0.21%
26/01/2026,"3,765.63","3,767.56","3,774.91","3,761.00",,-0.09%
23/01/2026,"3,769.08","3,767.10","3,774.76","3,764.69",,0.05%
22/01/2026,"3,767.10","3,771.92","3,777.00","3,764.97",,-0.12%
21/01/2026,"3,771.60","3,773.01","3,775.09","3,767.71",,-0.04%
20/01/2026,"3,773.08","3,771.59","3,777.31","3,769.67",,0.04%
19/01/2026,"3,771.51","3,770.28","3,776.07","3,768.31",,0.03%
16/01/2026,"3,770.35","3,771.61","3,777.37","3,766.59",,-0.02%
15/01/2026,"3,770.96","3,768.86","3,773.98","3,764.64",,0.07%
14/01/2026,"3,768.14","3,766.84","3,772.10","3,763.00",,0.03%
13/01/2026,"3,767.20","3,766.41","3,771.20","3,762.00",,-0.02%
12/01/2026,"3,768.02","3,763.75","3,770.23","3,761.92",,0.08%
09/01/2026,"3,765.04","3,761.74","3,768.36","3,758.42",,0.10%
08/01/2026,"3,761.46","3,755.36","3,765.92","3,752.35",,0.17%
07/01/2026,"3,754.94","3,762.98","3,764.16","3,750.46",,-0.20%
06/01/2026,"3,762.41","3,760.31","3,767.55","3,759.90",,0.07%
05/01/2026,"3,759.60","3,766.13","3,769.34","3,754.44",,-0.02%
02/01/2026,"3,760.52","3,760.52","3,760.52","3,760.52",,0.00%
01/01/2026,"3,760.52","3,760.52","3,760.52","3,760.52",,0.00%
31/12/2025,"3,760.52","3,754.86","3,767.54","3,754.86",,0.17%
30/12/2025,"3,754.08","3,752.07","3,762.53","3,747.59",,0.06%
29/12/2025,"3,751.78","3,751.47","3,754.51","3,745.37",,-0.01%
26/12/2025,"3,752.26","3,751.76","3,756.17","3,746.43",,0.03%
25/12/2025,"3,751.13","3,747.67","3,755.92","3,745.12",,-0.02%
24/12/2025,"3,752.01","3,747.53","3,754.56","3,741.19",,0.15%
23/12/2025,"3,746.32","3,742.29","3,749.72","3,741.21",,0.09%
22/12/2025,"3,743.08","3,736.94","3,745.64","3,733.54",,0.16%
19/12/2025,"3,737.01","3,739.76","3,741.38","3,733.46",,-0.04%
18/12/2025,"3,738.42","3,738.70","3,742.18","3,735.92",,-0.01%
17/12/2025,"3,738.77","3,741.00","3,744.59","3,734.18",,-0.06%
16/12/2025,"3,741.07","3,734.91","3,743.57","3,731.51",,0.17%
15/12/2025,"3,734.55","3,723.52","3,737.00","3,723.52",,0.16%
12/12/2025,"3,728.62","3,728.29","3,737.71","3,723.45",,-0.04%
11/12/2025,"3,730.14","3,730.50","3,734.54","3,728.12",,-0.02%
10/12/2025,"3,730.86","3,733.44","3,733.98","3,730.86",,-0.07%
09/12/2025,"3,733.58","3,727.75","3,733.68","3,725.29",,0.16%
08/12/2025,"3,727.53","3,728.21","3,732.71","3,723.93",,-0.02%
05/12/2025,"3,728.27","3,729.97","3,733.04","3,725.91",,-0.04%
04/12/2025,"3,729.61","3,732.34","3,734.47","3,727.00",,-0.10%
03/12/2025,"3,733.47","3,730.71","3,737.74","3,725.70",,0.09%
02/12/2025,"3,730.08","3,728.71","3,733.58","3,723.69",,0.03%
01/12/2025,"3,728.92","3,725.60","3,731.00","3,720.67",,0.07%
28/11/2025,"3,726.37","3,725.00","3,729.87","3,721.45",,0.02%
27/11/2025,"3,725.49","3,728.02","3,729.06","3,722.01",,-0.06%
26/11/2025,"3,727.60","3,721.50","3,728.67","3,719.99",,0.14%
25/11/2025,"3,722.55","3,714.75","3,724.06","3,713.07",,0.25%
24/11/2025,"3,713.37","3,708.94","3,715.10","3,701.48",,0.15%
21/11/2025,"3,707.96","3,707.21","3,710.55","3,705.08",,0.04%
20/11/2025,"3,706.37","3,709.88","3,710.19","3,703.21",,-0.07%
19/11/2025,"3,709.03","3,710.46","3,712.20","3,706.00",,-0.08%
18/11/2025,"3,711.84","3,709.28","3,712.29","3,703.26",,0.10%
17/11/2025,"3,707.95","3,710.25","3,712.03","3,702.91",,-0.10%
14/11/2025,"3,711.50","3,714.28","3,717.41","3,709.38",,-0.07%
13/11/2025,"3,714.15","3,703.85","3,715.93","3,701.52",,0.24%
12/11/2025,"3,705.32","3,698.17","3,706.19","3,694.57",,0.22%
11/11/2025,"3,697.33","3,695.75","3,699.32","3,691.80",,0.09%
10/11/2025,"3,694.00","3,694.50","3,697.79","3,691.37",,0.00%
07/11/2025,"3,693.88","3,696.20","3,697.93","3,691.15",,-0.06%
06/11/2025,"3,696.26","3,693.62","3,698.77","3,692.32",,0.08%
05/11/2025,"3,693.48","3,691.50","3,697.11","3,688.90",,0.05%
04/11/2025,"3,691.58","3,695.54","3,697.32","3,690.56",,-0.09%
03/11/2025,"3,694.99","3,696.01","3,699.85","3,690.77",,-0.06%
31/10/2025,"3,697.27","3,702.96","3,704.91","3,695.38",,-0.16%
30/10/2025,"3,703.02","3,709.51","3,712.09","3,700.45",,-0.19%
29/10/2025,"3,710.08","3,708.77","3,710.37","3,704.46",,0.04%
28/10/2025,"3,708.56","3,699.01","3,710.04","3,698.90",,0.25%
27/10/2025,"3,699.43","3,699.95","3,704.77","3,693.95",,0.15%
24/10/2025,"3,693.72","3,697.26","3,698.18","3,690.74",,-0.09%
23/10/2025,"3,696.91","3,698.70","3,699.49","3,694.41",,-0.01%
22/10/2025,"3,697.14","3,697.80","3,700.02","3,690.03",,-0.04%
21/10/2025,"3,698.62","3,699.91","3,702.76","3,698.44",,-0.03%
20/10/2025,"3,699.76","3,697.00","3,700.77","3,695.52",,0.10%
17/10/2025,"3,696.06","3,696.66","3,699.24","3,694.91",,-0.02%
16/10/2025,"3,696.66","3,696.05","3,700.76","3,693.66",,0.02%
15/10/2025,"3,695.99","3,691.69","3,700.02","3,691.69",,0.11%
14/10/2025,"3,691.76","3,694.24","3,695.73","3,684.59",,-0.06%
13/10/2025,"3,693.89","3,690.74","3,696.67","3,690.74",,0.06%
10/10/2025,"3,691.50","3,695.75","3,706.53","3,691.50",,-0.12%
09/10/2025,"3,696.11","3,702.76","3,707.75","3,692.55",,-0.17%
08/10/2025,"3,702.48","3,702.13","3,704.38","3,699.95",,-0.02%
07/10/2025,"3,703.19","3,702.13","3,705.99","3,700.73",,0.00%
06/10/2025,"3,703.19","3,704.24","3,709.01","3,700.94",,-0.06%
03/10/2025,"3,705.43","3,704.94","3,707.96","3,702.98",,-0.06%
02/10/2025,"3,707.47","3,709.86","3,711.61","3,703.75",,-0.05%
01/10/2025,"3,709.50","3,711.96","3,712.18","3,701.22",,-0.06%
30/09/2025,"3,711.89","3,711.66","3,712.70","3,706.14",,0.02%
29/09/2025,"3,711.10","3,702.13","3,713.74","3,702.13",,0.24%
26/09/2025,"3,702.12","3,699.79","3,704.24","3,697.96",,0.03%
25/09/2025,"3,700.85","3,704.07","3,709.83","3,700.68",,-0.09%
24/09/2025,"3,704.22","3,714.07","3,714.55","3,703.28",,-0.28%
23/09/2025,"3,714.77","3,712.60","3,717.50","3,706.75",,0.05%
22/09/2025,"3,713.09","3,708.15","3,715.37","3,705.00",,0.14%
19/09/2025,"3,707.73","3,709.55","3,712.29","3,705.10",,-0.05%
18/09/2025,"3,709.69","3,710.79","3,715.34","3,705.33",,-0.09%
17/09/2025,"3,712.91","3,706.67","3,715.23","3,706.03",,0.12%
16/09/2025,"3,708.35","3,705.55","3,710.14","3,704.23",,0.06%
15/09/2025,"3,706.25","3,703.54","3,708.50","3,700.69",,0.08%
12/09/2025,"3,703.26","3,707.02","3,709.16","3,701.38",,-0.15%
11/09/2025,"3,708.92","3,706.92","3,710.43","3,702.53",,0.06%
10/09/2025,"3,706.56","3,704.98","3,708.38","3,698.63",,0.03%
09/09/2025,"3,705.33","3,704.85","3,709.62","3,699.51",,0.01%
08/09/2025,"3,704.85","3,697.61","3,706.90","3,696.00",,0.10%
05/09/2025,"3,701.19","3,696.96","3,702.52","3,695.35",,0.16%
04/09/2025,"3,695.20","3,694.98","3,697.53","3,691.34",,0.02%
03/09/2025,"3,694.62","3,687.79","3,694.62","3,681.25",,0.12%
02/09/2025,"3,690.03","3,690.48","3,691.06","3,684.62",,-0.02%
01/09/2025,"3,690.92","3,694.33","3,695.89","3,690.74",,-0.10%
29/08/2025,"3,694.53","3,696.98","3,700.64","3,692.02",,-0.12%
28/08/2025,"3,698.82","3,683.94","3,699.13","3,681.28",,0.31%
27/08/2025,"3,687.29","3,686.62","3,693.78","3,675.34",,0.04%
26/08/2025,"3,685.92","3,680.18","3,686.00","3,674.59",,0.21%
25/08/2025,"3,678.23","3,677.63","3,685.00","3,668.28",,0.03%
22/08/2025,"3,677.25","3,680.52","3,682.89","3,665.95",,-0.11%
21/08/2025,"3,681.16","3,678.90","3,686.18","3,670.25",,0.10%
20/08/2025,"3,677.44","3,662.01","3,678.18","3,658.68",,0.35%
19/08/2025,"3,664.51","3,660.25","3,667.58","3,657.56",,0.11%
18/08/2025,"3,660.46","3,657.99","3,665.51","3,654.46",,0.08%
15/08/2025,"3,657.71","3,658.65","3,667.10","3,653.97",,-0.01%
14/08/2025,"3,657.95","3,662.95","3,669.35","3,657.05",,-0.17%
13/08/2025,"3,664.06","3,657.93","3,668.52","3,651.91",,0.13%
12/08/2025,"3,659.18","3,649.92","3,659.18","3,645.29",,0.27%
11/08/2025,"3,649.15","3,650.58","3,653.79","3,648.03",,-0.03%
08/08/2025,"3,650.37","3,649.69","3,653.24","3,643.45",,0.00%
07/08/2025,"3,650.38","3,651.31","3,654.41","3,648.25",,-0.02%
06/08/2025,"3,651.19","3,653.26","3,655.86","3,642.68",,-0.08%
05/08/2025,"3,653.96","3,647.60","3,654.57","3,643.05",,0.21%
04/08/2025,"3,646.42","3,634.00","3,653.69","3,634.00",,0.29%
01/08/2025,"3,635.74","3,640.40","3,640.41","3,629.86",,-0.08%
31/07/2025,"3,638.52","3,645.67","3,647.89","3,637.67",,-0.10%
30/07/2025,"3,642.20","3,654.00","3,661.37","3,641.89",,-0.32%
29/07/2025,"3,653.93","3,644.90","3,658.50","3,644.90",,0.10%
28/07/2025,"3,650.12","3,647.34","3,655.84","3,644.23",,0.08%
25/07/2025,"3,647.34","3,652.63","3,653.29","3,644.74",,-0.15%
24/07/2025,"3,652.97","3,653.18","3,658.82","3,649.04",,0.02%
23/07/2025,"3,652.14","3,644.21","3,653.49","3,642.54",,0.23%
22/07/2025,"3,643.93","3,643.22","3,648.20","3,641.77",,-0.02%
21/07/2025,"3,644.61","3,643.83","3,646.86","3,641.13",,0.00%
18/07/2025,"3,644.52","3,640.75","3,646.52","3,639.69",,0.08%
17/07/2025,"3,641.45","3,644.73","3,646.16","3,638.61",,-0.06%
16/07/2025,"3,643.69","3,647.01","3,647.77","3,638.27",,-0.01%
15/07/2025,"3,643.87","3,643.30","3,647.41","3,639.15",,-0.03%
14/07/2025,"3,645.08","3,642.30","3,646.83","3,638.05",,0.06%
11/07/2025,"3,642.93","3,638.41","3,645.94","3,632.35",,0.09%
10/07/2025,"3,639.73","3,640.25","3,643.78","3,635.71",,-0.02%
09/07/2025,"3,640.46","3,642.99","3,644.39","3,637.66",,-0.07%
08/07/2025,"3,642.99","3,644.48","3,646.34","3,637.50",,-0.03%
07/07/2025,"3,644.05","3,656.89","3,656.89","3,637.50",,-0.27%
04/07/2025,"3,653.75","3,655.95","3,664.28","3,649.77",,-0.02%
03/07/2025,"3,654.55","3,650.34","3,663.44","3,648.85",,0.07%
02/07/2025,"3,652.07","3,646.37","3,654.11","3,641.66",,0.15%
01/07/2025,"3,646.72","3,643.99","3,653.68","3,638.99",,0.02%
30/06/2025,"3,646.16","3,642.28","3,646.99","3,636.20",,0.22%
27/06/2025,"3,638.18","3,644.20","3,645.65","3,634.72",,-0.17%
26/06/2025,"3,644.20","3,642.32","3,652.69","3,640.38",,-0.01%
25/06/2025,"3,644.41","3,647.00","3,651.23","3,643.51",,-0.13%
24/06/2025,"3,649.09","3,646.24","3,650.03","3,640.83",,-0.06%
23/06/2025,"3,651.12","3,640.05","3,651.12","3,633.34",,0.33%
20/06/2025,"3,639.15","3,634.35","3,641.98","3,633.94",,0.12%
19/06/2025,"3,634.77","3,631.04","3,637.21","3,627.80",,0.12%
18/06/2025,"3,630.55","3,631.77","3,633.85","3,626.81",,0.02%
17/06/2025,"3,629.90","3,631.04","3,632.92","3,626.99",,0.00%
16/06/2025,"3,629.87","3,630.12","3,634.48","3,626.73",,-0.03%
13/06/2025,"3,630.80","3,626.31","3,634.55","3,623.62",,0.03%
12/06/2025,"3,629.78","3,620.05","3,631.32","3,618.45",,0.31%
11/06/2025,"3,618.70","3,620.72","3,623.83","3,616.77",,-0.01%
10/06/2025,"3,619.03","3,626.79","3,628.17","3,618.54",,-0.21%
09/06/2025,"3,626.53","3,629.44","3,632.01","3,620.73",,0.07%
06/06/2025,"3,623.87","3,633.64","3,635.49","3,623.26",,-0.30%
05/06/2025,"3,634.69","3,630.38","3,637.85","3,627.46",,0.12%
04/06/2025,"3,630.24","3,623.38","3,631.58","3,621.04",,0.15%
03/06/2025,"3,624.76","3,615.41","3,626.51","3,612.46",,0.26%
02/06/2025,"3,615.26","3,614.71","3,617.70","3,608.46",,0.03%
30/05/2025,"3,614.23","3,616.11","3,623.17","3,609.23",,-0.21%
29/05/2025,"3,621.68","3,613.10","3,623.54","3,605.86",,0.34%
28/05/2025,"3,609.55","3,601.51","3,612.25","3,599.23",,0.21%
27/05/2025,"3,601.86","3,605.87","3,611.40","3,600.51",,-0.10%
26/05/2025,"3,605.52","3,615.44","3,621.74","3,603.23",,-0.25%
23/05/2025,"3,614.46","3,604.79","3,615.10","3,602.89",,0.24%
22/05/2025,"3,605.70","3,607.08","3,609.58","3,601.52",,-0.01%
21/05/2025,"3,606.11","3,597.21","3,607.02","3,596.16",,0.25%
20/05/2025,"3,597.20","3,596.75","3,598.31","3,590.69",,0.02%
19/05/2025,"3,596.40","3,595.25","3,598.90","3,590.94",,0.03%
16/05/2025,"3,595.47","3,597.04","3,606.26","3,594.54",,-0.13%
15/05/2025,"3,600.17","3,597.15","3,601.73","3,590.58",,0.08%
14/05/2025,"3,597.14","3,600.29","3,603.37","3,594.00",,-0.15%
13/05/2025,"3,602.59","3,606.22","3,613.91","3,602.59",,-0.09%
12/05/2025,"3,605.66","3,588.53","3,606.66","3,587.50",,0.44%
09/05/2025,"3,589.71","3,589.27","3,592.52","3,580.66",,0.03%
08/05/2025,"3,588.73","3,592.96","3,593.52","3,585.83",,-0.13%
07/05/2025,"3,593.30","3,597.73","3,598.17","3,585.46",,-0.12%
06/05/2025,"3,597.52","3,569.49","3,602.18","3,569.01",,0.78%
05/05/2025,"3,569.83","3,575.68","3,578.22","3,566.60",,-0.18%
02/05/2025,"3,576.37","3,576.37","3,576.37","3,576.37",,0.00%
01/05/2025,"3,576.37","3,576.37","3,576.37","3,576.37",,0.00%
30/04/2025,"3,576.37","3,574.23","3,581.27","3,573.61",,-0.03%
29/04/2025,"3,577.27","3,567.77","3,579.45","3,567.12",,0.37%
28/04/2025,"3,564.24","3,567.66","3,572.70","3,554.10",,-0.18%
25/04/2025,"3,570.61","3,574.17","3,576.47","3,567.80",,-0.02%
24/04/2025,"3,571.29","3,572.46","3,576.10","3,559.59",,0.11%
23/04/2025,"3,567.31","3,556.34","3,569.75","3,550.01",,0.46%
22/04/2025,"3,550.87","3,546.00","3,554.33","3,541.34",,0.01%
21/04/2025,"3,550.62","3,554.68","3,558.76","3,548.02",,-0.11%
18/04/2025,"3,554.67","3,547.95","3,559.54","3,544.83",,0.31%
17/04/2025,"3,543.84","3,538.39","3,549.26","3,535.63",,0.18%
16/04/2025,"3,537.36","3,531.05","3,539.71","3,524.25",,0.23%
15/04/2025,"3,529.35","3,534.97","3,546.66","3,527.20",,-0.08%
14/04/2025,"3,532.24","3,529.16","3,538.75","3,518.42",,0.00%
11/04/2025,"3,532.25","3,525.91","3,532.27","3,506.08",,0.28%
10/04/2025,"3,522.46","3,514.29","3,522.58","3,507.54",,-0.38%
09/04/2025,"3,536.05","3,546.18","3,558.23","3,535.03",,-0.29%
08/04/2025,"3,546.18","3,516.88","3,547.70","3,516.88",,0.46%
07/04/2025,"3,530.06","3,530.79","3,532.36","3,525.46",,-0.36%
04/04/2025,"3,542.96","3,543.65","3,544.33","3,537.47",,-0.02%
03/04/2025,"3,543.65","3,512.02","3,543.65","3,508.77",,0.49%
02/04/2025,"3,526.37","3,525.46","3,530.24","3,522.73",,0.01%
01/04/2025,"3,526.06","3,523.84","3,530.86","3,516.10",,0.02%
31/03/2025,"3,525.47","3,523.87","3,528.73","3,521.02",,0.12%
28/03/2025,"3,521.08","3,523.58","3,527.35","3,517.77",,0.03%
27/03/2025,"3,520.14","3,519.88","3,529.12","3,518.67",,0.06%
26/03/2025,"3,518.09","3,528.42","3,529.75","3,518.01",,-0.34%
25/03/2025,"3,529.97","3,536.26","3,536.26","3,526.42",,-0.13%
24/03/2025,"3,534.68","3,522.85","3,536.74","3,517.97",,0.07%
21/03/2025,"3,532.09","3,525.33","3,532.58","3,523.59",,0.16%
20/03/2025,"3,526.32","3,534.27","3,535.59","3,526.18",,-0.18%
19/03/2025,"3,532.80","3,529.60","3,533.35","3,528.13",,0.05%
18/03/2025,"3,531.21","3,530.83","3,535.18","3,527.94",,0.05%
17/03/2025,"3,529.31","3,525.50","3,535.08","3,518.48",,0.13%
14/03/2025,"3,524.80","3,518.48","3,530.60","3,515.05",,0.10%
13/03/2025,"3,521.34","3,517.50","3,524.21","3,515.66",,0.10%
12/03/2025,"3,517.70","3,525.46","3,531.71","3,513.02",,-0.16%
11/03/2025,"3,523.38","3,517.69","3,527.54","3,514.11",,0.20%
10/03/2025,"3,516.18","3,521.31","3,522.93","3,512.10",,-0.26%
07/03/2025,"3,525.30","3,511.27","3,529.92","3,508.69",,0.16%
06/03/2025,"3,519.69","3,521.99","3,524.13","3,509.77",,0.07%
05/03/2025,"3,517.16","3,517.44","3,521.73","3,510.18",,-0.02%
04/03/2025,"3,517.71","3,511.96","3,522.07","3,508.91",,0.12%
03/03/2025,"3,513.41","3,508.34","3,515.04","3,505.28",,0.14%
28/02/2025,"3,508.48","3,507.14","3,512.15","3,504.50",,0.11%
27/02/2025,"3,504.60","3,519.42","3,519.73","3,504.09",,-0.40%
26/02/2025,"3,518.52","3,513.76","3,524.98","3,510.79",,-0.07%
25/02/2025,"3,521.00","3,513.95","3,521.04","3,507.49",,0.20%
24/02/2025,"3,513.95","3,521.32","3,530.60","3,512.03",,-0.17%
21/02/2025,"3,520.06","3,516.97","3,528.63","3,511.96",,0.09%
20/02/2025,"3,516.97","3,503.69","3,518.96","3,503.69",,0.38%
19/02/2025,"3,503.69","3,505.51","3,510.94","3,500.18",,-0.06%
18/02/2025,"3,505.69","3,505.88","3,517.39","3,495.33",,-0.07%
17/02/2025,"3,508.11","3,503.03","3,514.00","3,499.61",,0.23%
14/02/2025,"3,500.14","3,498.54","3,500.73","3,485.70",,0.20%
13/02/2025,"3,493.22","3,498.15","3,499.63","3,484.00",,-0.13%
12/02/2025,"3,497.72","3,488.15","3,503.97","3,487.65",,0.08%
11/02/2025,"3,494.99","3,474.06","3,495.69","3,474.06",,0.56%
10/02/2025,"3,475.61","3,465.79","3,477.75","3,465.68",,0.09%
07/02/2025,"3,472.50","3,467.44","3,478.05","3,466.01",,0.17%
06/02/2025,"3,466.73","3,458.88","3,470.82","3,454.14",,0.16%
05/02/2025,"3,461.21","3,459.79","3,463.17","3,447.85",,-0.32%
04/02/2025,"3,472.46","3,486.25","3,486.60","3,469.70",,-0.47%
03/02/2025,"3,489.00","3,451.08","3,496.59","3,451.08",,0.88%
31/01/2025,"3,458.67","3,458.67","3,458.67","3,458.67",,0.00%
30/01/2025,"3,458.67","3,458.67","3,458.67","3,458.67",,0.00%
29/01/2025,"3,458.67","3,458.67","3,458.67","3,458.67",,0.00%
28/01/2025,"3,458.67","3,458.67","3,458.67","3,458.67",,0.00%
27/01/2025,"3,458.67","3,457.00","3,458.67","3,450.93",,-0.08%
24/01/2025,"3,461.58","3,447.92","3,471.35","3,444.80",,0.40%
23/01/2025,"3,447.92","3,449.68","3,453.46","3,434.62",,-0.05%
22/01/2025,"3,449.68","3,475.14","3,475.14","3,447.30",,-0.73%
21/01/2025,"3,474.93","3,482.41","3,482.41","3,467.39",,0.20%
20/01/2025,"3,468.00","3,458.75","3,469.53","3,455.63",,0.30%
17/01/2025,"3,457.59","3,461.76","3,464.53","3,454.97",,-0.11%
16/01/2025,"3,461.37","3,462.72","3,463.15","3,460.70",,-0.04%
15/01/2025,"3,462.72","3,463.40","3,463.89","3,461.89",,-0.02%
14/01/2025,"3,463.30","3,464.93","3,465.71","3,461.61",,-0.03%
13/01/2025,"3,464.29","3,460.68","3,468.98","3,460.05",,0.13%
10/01/2025,"3,459.87","3,461.80","3,462.72","3,459.67",,-0.06%
09/01/2025,"3,461.81","3,462.50","3,463.59","3,461.21",,-0.01%
08/01/2025,"3,462.04","3,461.62","3,463.79","3,460.39",,-0.02%
07/01/2025,"3,462.79","3,467.49","3,470.29","3,460.89",,-0.09%
06/01/2025,"3,466.05","3,474.50","3,475.38","3,462.16",,-0.20%
03/01/2025,"3,473.08","3,487.88","3,488.28","3,472.97",,-0.42%
02/01/2025,"3,487.59","3,491.93","3,492.08","3,486.21",,-0.10%
01/01/2025,"3,491.02","3,491.02","3,491.02","3,491.02",,-0.01%
31/12/2024,"3,491.41","3,492.18","3,495.66","3,486.71",,0.00%
30/12/2024,"3,491.41","3,486.56","3,491.50","3,486.12",,0.11%
27/12/2024,"3,487.73","3,485.08","3,488.44","3,483.88",,0.08%
26/12/2024,"3,485.11","3,484.61","3,486.89","3,482.76",,0.02%
25/12/2024,"3,484.45","3,486.70","3,487.89","3,482.05",,-0.08%
24/12/2024,"3,487.18","3,487.04","3,488.95","3,484.52",,0.00%
23/12/2024,"3,487.06","3,490.65","3,490.65","3,483.83",,-0.05%
20/12/2024,"3,488.64","3,491.08","3,491.08","3,486.59",,-0.02%
19/12/2024,"3,489.45","3,488.73","3,490.35","3,486.88",,-0.11%
18/12/2024,"3,493.35","3,492.83","3,495.30","3,485.84",,0.03%
17/12/2024,"3,492.25","3,485.67","3,492.51","3,479.92",,0.17%
16/12/2024,"3,486.43","3,492.38","3,493.18","3,481.83",,-0.15%
13/12/2024,"3,491.50","3,491.63","3,492.78","3,487.84",,-0.05%
12/12/2024,"3,493.26","3,493.30","3,499.16","3,490.51",,-0.09%
11/12/2024,"3,496.40","3,499.51","3,502.73","3,490.68",,-0.06%
10/12/2024,"3,498.43","3,495.92","3,504.53","3,493.99",,0.08%
09/12/2024,"3,495.53","3,490.41","3,495.53","3,485.09",,0.12%
06/12/2024,"3,491.45","3,497.84","3,500.13","3,491.45",,-0.16%
05/12/2024,"3,497.15","3,496.31","3,497.52","3,486.21",,-0.01%
04/12/2024,"3,497.56","3,489.50","3,498.77","3,483.63",,0.31%
03/12/2024,"3,486.66","3,483.20","3,490.59","3,476.70",,-0.08%
02/12/2024,"3,489.62","3,494.72","3,495.71","3,487.80",,-0.28%
29/11/2024,"3,499.52","3,507.20","3,511.89","3,499.03",,-0.08%
28/11/2024,"3,502.38","3,506.02","3,507.31","3,494.66",,-0.02%
27/11/2024,"3,503.00","3,506.36","3,506.36","3,500.12",,-0.04%
26/11/2024,"3,504.52","3,505.55","3,506.56","3,501.40",,-0.19%
25/11/2024,"3,511.15","3,507.57","3,512.00","3,505.13",,0.09%
22/11/2024,"3,508.13","3,508.56","3,510.11","3,506.70",,-0.13%
21/11/2024,"3,512.61","3,510.31","3,513.16","3,507.71",,0.11%
20/11/2024,"3,508.81","3,509.88","3,510.47","3,506.87",,-0.02%
19/11/2024,"3,509.35","3,514.42","3,515.15","3,505.86",,-0.07%
18/11/2024,"3,511.67","3,510.11","3,511.82","3,502.06",,0.03%
15/11/2024,"3,510.62","3,510.74","3,514.22","3,505.68",,-0.08%
14/11/2024,"3,513.38","3,502.75","3,513.89","3,497.76",,0.16%
13/11/2024,"3,507.70","3,509.79","3,517.31","3,503.08",,0.08%
12/11/2024,"3,504.87","3,508.48","3,510.15","3,499.76",,-0.17%
11/11/2024,"3,510.76","3,520.66","3,524.89","3,510.76",,-0.28%
08/11/2024,"3,520.71","3,546.26","3,552.37","3,520.66",,-0.87%
07/11/2024,"3,551.75","3,533.70","3,551.93","3,532.44",,0.44%
06/11/2024,"3,536.35","3,555.02","3,562.46","3,535.69",,-0.86%
05/11/2024,"3,567.16","3,561.91","3,570.23","3,559.31",,0.02%
04/11/2024,"3,566.43","3,558.85","3,571.71","3,553.35",,0.40%
01/11/2024,"3,552.18","3,553.43","3,559.14","3,544.42",,0.02%
31/10/2024,"3,551.49","3,552.75","3,560.22","3,548.99",,-0.10%
30/10/2024,"3,554.92","3,551.94","3,560.15","3,544.93",,0.15%
